date,P,ETpot
20531217,4.51,0.22
20531218,6.08,0.09
20531219,2.48,0.25
20531220,3.11,0.21
20531221,0.84,0.30
20531222,0.27,0.15
20531223,0.00,0.41
20531224,1.02,0.15
20531225,0.12,0.33
20531226,4.47,0.18
20531227,1.44,0.16
20531228,6.70,0.38
20531229,0.95,0.26
20531230,0.28,0.31
20531231,0.05,0.16
20540101,0.00,0.36
20540102,0.00,0.28
20540103,0.00,0.33
20540104,0.02,0.16
20540105,0.00,0.19
20540106,0.00,0.28
20540107,0.00,0.37
20540108,0.86,0.17
20540109,0.86,0.27
20540110,0.61,0.24
20540111,3.88,0.11
20540112,2.87,0.16
20540113,0.68,0.32
20540114,1.00,0.13
20540115,0.12,0.32
20540116,0.00,0.41
20540117,0.29,0.24
20540118,10.30,0.12
20540119,19.62,0.11
20540120,10.74,0.12
20540121,10.18,0.15
20540122,5.14,0.18
20540123,0.58,0.22
20540124,0.01,0.22
20540125,0.00,0.60
20540126,0.00,0.52
20540127,0.03,0.23
20540128,0.14,0.24
20540129,0.00,0.56
20540130,0.20,0.20
20540131,1.19,0.39
20540201,4.19,0.61
20540202,2.34,0.50
20540203,0.78,0.38
20540204,0.79,0.41
20540205,0.49,0.44
20540206,0.49,0.53
20540207,6.83,0.44
20540208,0.00,0.54
20540209,0.00,0.87
20540210,0.00,0.47
20540211,0.00,1.10
20540212,0.00,0.97
20540213,0.00,0.93
20540214,0.00,0.93
20540215,0.00,0.98
20540216,0.08,0.27
20540217,0.68,0.24
20540218,0.00,0.48
20540219,0.00,0.31
20540220,0.00,1.02
20540221,1.08,0.30
20540222,0.42,0.37
20540223,0.01,0.40
20540224,0.00,0.34
20540225,0.60,0.59
20540226,4.20,0.40
20540227,0.08,0.91
20540228,5.74,0.41
20540301,0.03,0.77
20540302,1.16,0.43
20540303,1.97,0.86
20540304,10.00,0.46
20540305,2.64,0.69
20540306,2.08,0.93
20540307,3.97,0.75
20540308,1.40,0.98
20540309,0.00,1.51
20540310,0.49,1.20
20540311,0.05,0.99
20540312,0.00,1.36
20540313,1.63,2.21
20540314,21.84,0.17
20540315,0.19,0.45
20540316,0.01,0.97
20540317,0.31,2.26
20540318,10.69,0.75
20540319,3.62,0.67
20540320,0.14,1.29
20540321,0.04,1.03
20540322,4.51,0.80
20540323,0.00,1.99
20540324,0.00,2.08
20540325,0.00,2.16
20540326,0.00,2.27
20540327,0.00,2.46
20540328,0.00,2.71
20540329,0.00,2.72
20540330,0.00,2.37
20540331,33.25,0.25
20540401,0.69,2.57
20540402,0.01,2.37
20540403,11.84,0.46
20540404,0.28,1.54
20540405,0.00,2.14
20540406,0.32,1.17
20540407,0.00,2.62
20540408,0.00,2.19
20540409,1.11,1.76
20540410,0.00,2.74
20540411,2.36,1.34
20540412,6.00,1.80
20540413,0.18,1.15
20540414,0.38,1.53
20540415,0.00,3.19
20540416,0.00,3.33
20540417,0.70,3.35
20540418,1.75,1.68
20540419,0.00,1.77
20540420,0.07,2.59
20540421,0.00,3.52
20540422,1.88,2.78
20540423,8.50,2.85
20540424,0.00,3.30
20540425,0.00,3.96
20540426,0.00,4.01
20540427,0.00,4.10
20540428,0.32,2.36
20540429,9.78,1.33
20540430,0.23,2.19
20540501,0.31,1.39
20540502,0.53,1.31
20540503,0.00,2.95
20540504,0.87,2.82
20540505,0.60,2.44
20540506,0.03,2.71
20540507,0.00,2.89
20540508,0.00,3.67
20540509,0.00,4.64
20540510,3.25,4.11
20540511,0.02,4.54
20540512,0.29,5.29
20540513,0.82,4.62
20540514,2.29,0.92
20540515,0.00,2.15
20540516,0.17,2.56
20540517,0.03,1.98
20540518,0.00,3.10
20540519,0.00,3.86
20540520,0.00,4.25
20540521,12.60,3.10
20540522,3.23,2.62
20540523,3.59,3.18
20540524,3.54,2.99
20540525,0.07,2.05
20540526,0.00,4.60
20540527,0.00,3.70
20540528,0.00,4.66
20540529,0.63,2.89
20540530,1.08,0.91
20540531,0.42,1.92
20540601,0.23,3.17
20540602,0.19,2.71
20540603,0.00,4.74
20540604,0.01,3.89
20540605,6.86,0.97
20540606,14.92,3.05
20540607,4.00,3.29
20540608,52.69,0.68
20540609,11.03,2.36
20540610,8.31,2.76
20540611,0.04,3.64
20540612,4.51,1.48
20540613,4.16,1.87
20540614,0.90,1.88
20540615,0.00,4.15
20540616,4.08,5.46
20540617,4.79,2.21
20540618,0.00,3.14
20540619,11.79,2.07
20540620,5.06,2.60
20540621,6.95,2.13
20540622,1.15,2.08
20540623,0.02,3.14
20540624,4.08,3.43
20540625,2.69,3.14
20540626,0.74,2.50
20540627,0.27,2.85
20540628,0.58,1.32
20540629,0.12,2.50
20540630,0.75,1.86
20540701,0.00,5.03
20540702,0.00,5.65
20540703,0.00,3.75
20540704,0.25,1.96
20540705,0.05,3.01
20540706,5.47,3.83
20540707,9.11,2.57
20540708,7.11,2.31
20540709,0.11,2.81
20540710,0.09,3.87
20540711,0.75,1.82
20540712,0.02,3.53
20540713,0.00,4.32
20540714,0.70,2.57
20540715,0.09,2.40
20540716,0.03,3.79
20540717,0.00,4.08
20540718,0.01,3.54
20540719,0.01,3.81
20540720,0.00,4.94
20540721,0.00,4.80
20540722,0.00,5.20
20540723,11.17,4.17
20540724,6.49,3.42
20540725,7.15,2.32
20540726,4.45,3.25
20540727,4.68,2.39
20540728,0.02,3.32
20540729,3.72,1.26
20540730,1.23,1.77
20540731,0.01,4.81
20540801,0.02,4.11
20540802,1.05,3.85
20540803,6.90,1.60
20540804,2.79,3.48
20540805,7.86,1.06
20540806,4.40,2.06
20540807,3.63,2.63
20540808,3.87,1.76
20540809,14.27,1.75
20540810,8.94,0.99
20540811,1.44,1.25
20540812,0.01,3.74
20540813,20.44,4.22
20540814,19.25,1.60
20540815,0.95,3.75
20540816,1.01,2.02
20540817,0.05,2.45
20540818,0.00,2.31
20540819,0.00,3.53
20540820,3.14,3.97
20540821,3.02,3.65
20540822,3.15,2.68
20540823,0.04,2.90
20540824,0.88,3.76
20540825,3.56,3.12
20540826,2.59,1.84
20540827,0.79,1.94
20540828,0.15,2.03
20540829,0.28,1.68
20540830,1.36,1.53
20540831,0.12,2.33
20540901,0.01,2.44
20540902,0.00,3.59
20540903,5.61,2.28
20540904,0.10,2.60
20540905,0.00,3.34
20540906,0.23,2.08
20540907,6.25,1.80
20540908,1.86,1.93
20540909,0.01,2.82
20540910,0.00,2.66
20540911,0.26,2.56
20540912,10.61,1.57
20540913,0.87,1.53
20540914,7.61,1.40
20540915,4.49,1.12
20540916,2.34,1.04
20540917,5.57,0.43
20540918,0.38,1.39
20540919,2.56,1.72
20540920,7.12,0.92
20540921,5.16,0.90
20540922,1.40,1.42
20540923,4.23,1.31
20540924,0.68,1.28
20540925,4.15,0.87
20540926,9.49,1.56
20540927,4.27,0.55
20540928,1.52,0.67
20540929,2.85,0.69
20540930,6.04,0.51
20541001,2.06,1.13
20541002,6.23,0.41
20541003,0.31,1.25
20541004,2.60,0.82
20541005,0.06,1.08
20541006,0.26,0.77
20541007,0.48,1.65
20541008,1.65,1.02
20541009,10.96,1.07
20541010,2.54,1.16
20541011,3.36,0.92
20541012,0.03,1.15
20541013,8.84,1.48
20541014,9.35,0.46
20541015,0.03,0.74
20541016,0.01,1.32
20541017,5.08,0.34
20541018,6.28,0.72
20541019,7.95,0.36
20541020,0.08,0.50
20541021,7.12,0.33
20541022,11.46,0.74
20541023,7.38,0.47
20541024,0.65,0.53
20541025,5.95,0.27
20541026,2.16,0.33
20541027,1.40,0.39
20541028,2.70,0.83
20541029,0.08,0.50
20541030,0.42,0.34
20541031,0.53,0.59
20541101,0.04,0.85
20541102,0.12,0.38
20541103,0.03,0.44
20541104,0.07,0.45
20541105,0.77,0.29
20541106,1.15,0.23
20541107,0.18,0.71
20541108,0.26,0.34
20541109,0.59,0.24
20541110,0.29,0.57
20541111,0.98,0.31
20541112,0.64,0.20
20541113,0.59,0.27
20541114,0.43,0.20
20541115,0.19,0.43
20541116,7.18,0.26
20541117,0.00,0.66
20541118,0.00,0.62
20541119,0.41,0.25
20541120,0.11,0.26
20541121,0.00,0.63
20541122,0.00,0.57
20541123,1.51,0.41
20541124,0.56,0.35
20541125,0.39,0.56
20541126,0.00,0.46
20541127,0.50,0.37
20541128,10.33,0.57
20541129,1.77,0.50
20541130,29.33,0.04
20541201,0.97,0.46
20541202,4.85,0.14
20541203,0.12,0.17
20541204,0.03,0.41
20541205,5.34,0.10
20541206,0.90,0.16
20541207,4.27,0.12
20541208,0.00,0.50
20541209,0.23,0.24
20541210,1.57,0.14
20541211,3.62,0.41
20541212,0.03,0.15
20541213,0.00,0.45
20541214,0.08,0.16
20541215,18.64,0.08
20541216,2.68,0.28
20541217,1.70,0.26
20541218,0.02,0.31
20541219,0.05,0.35
20541220,7.22,0.07
20541221,6.82,0.11
20541222,2.41,0.45
20541223,6.63,0.15
20541224,4.76,0.30
20541225,4.33,0.28
20541226,2.25,0.09
20541227,4.01,0.19
20541228,13.47,0.21
20541229,1.15,0.45
20541230,2.89,0.34
20541231,0.20,0.23
20550101,3.21,0.18
20550102,10.82,0.20
20550103,0.99,0.13
20550104,5.66,0.23
20550105,0.07,0.18
20550106,0.00,0.43
20550107,0.00,0.46
20550108,0.00,0.38
20550109,0.19,0.32
20550110,1.82,0.39
20550111,0.04,0.17
20550112,0.00,0.59
20550113,0.11,0.38
20550114,0.00,0.54
20550115,0.00,0.49
20550116,0.00,0.49
20550117,0.00,0.47
20550118,0.04,0.20
20550119,0.09,0.17
20550120,0.30,0.30
20550121,4.74,0.11
20550122,0.24,0.44
20550123,1.25,0.31
20550124,0.00,0.40
20550125,3.94,0.13
20550126,0.06,0.22
20550127,2.66,0.31
20550128,2.59,0.37
20550129,1.64,0.72
20550130,2.45,0.25
20550131,0.00,0.68
20550201,1.55,0.49
20550202,0.43,0.29
20550203,0.00,0.27
20550204,0.00,0.23
20550205,0.00,0.28
20550206,0.00,0.75
20550207,0.00,0.76
20550208,0.00,0.79
20550209,0.15,0.91
20550210,5.67,0.31
20550211,0.63,0.24
20550212,0.00,0.69
20550213,4.18,0.22
20550214,15.66,0.26
20550215,9.59,0.82
20550216,4.15,0.81
20550217,2.90,0.45
20550218,1.99,0.72
20550219,1.85,0.62
20550220,3.12,0.69
20550221,3.06,0.27
20550222,0.01,0.48
20550223,0.00,0.47
20550224,0.00,0.59
20550225,1.51,0.54
20550226,1.49,0.47
20550227,2.26,0.38
20550228,1.59,0.58
20550301,0.31,0.77
20550302,3.94,0.86
20550303,5.40,1.04
20550304,1.38,0.56
20550305,0.93,0.46
20550306,0.00,1.26
20550307,0.00,1.56
20550308,0.15,0.33
20550309,1.80,0.36
20550310,2.90,0.77
20550311,0.25,0.83
20550312,0.00,1.15
20550313,0.00,1.48
20550314,0.00,1.62
20550315,0.00,1.59
20550316,0.04,0.49
20550317,0.00,1.03
20550318,0.00,2.07
20550319,0.02,2.19
20550320,0.72,0.83
20550321,1.80,0.64
20550322,0.00,1.04
20550323,5.09,0.39
20550324,0.75,0.52
20550325,1.93,0.40
20550326,0.28,0.58
20550327,0.25,0.64
20550328,3.04,0.68
20550329,0.09,0.99
20550330,3.38,0.57
20550331,0.70,1.09
20550401,0.09,1.56
20550402,0.01,1.47
20550403,0.89,1.30
20550404,3.79,1.88
20550405,0.00,1.63
20550406,0.40,1.42
20550407,0.01,2.04
20550408,0.00,2.42
20550409,0.00,2.63
20550410,2.39,2.05
20550411,6.55,1.07
20550412,0.02,1.56
20550413,0.06,1.08
20550414,0.00,2.54
20550415,0.00,3.16
20550416,0.00,3.04
20550417,0.00,2.55
20550418,0.00,4.00
20550419,0.00,3.90
20550420,0.00,3.75
20550421,0.00,4.01
20550422,0.00,4.17
20550423,4.17,3.66
20550424,4.09,3.48
20550425,3.31,2.03
20550426,2.85,2.66
20550427,2.03,1.92
20550428,0.00,2.55
20550429,0.00,4.03
20550430,0.00,2.11
20550501,0.17,0.92
20550502,0.01,3.05
20550503,0.10,4.19
20550504,4.61,2.99
20550505,0.05,2.70
20550506,0.37,4.28
20550507,0.05,4.54
20550508,3.26,1.00
20550509,0.09,1.43
20550510,0.00,3.81
20550511,5.97,3.48
20550512,0.00,3.28
20550513,0.00,2.39
20550514,0.01,4.56
20550515,0.00,5.05
20550516,0.13,4.39
20550517,3.46,4.76
20550518,1.33,3.49
20550519,1.84,4.61
20550520,2.37,4.34
20550521,13.61,3.88
20550522,5.72,0.82
20550523,45.25,0.72
20550524,0.11,1.27
20550525,0.00,5.06
20550526,0.00,5.41
20550527,0.00,5.49
20550528,0.00,5.39
20550529,0.00,4.69
20550530,0.00,4.82
20550531,0.00,3.64
20550601,0.00,4.58
20550602,0.00,4.90
20550603,0.00,5.49
20550604,0.00,5.49
20550605,0.00,4.87
20550606,0.00,5.10
20550607,0.00,5.50
20550608,0.00,5.44
20550609,0.00,4.05
20550610,1.98,3.46
20550611,0.90,1.74
20550612,0.00,3.64
20550613,0.00,2.76
20550614,0.48,1.98
20550615,0.06,3.04
20550616,16.48,4.81
20550617,0.10,3.99
20550618,0.00,2.54
20550619,0.00,5.19
20550620,0.00,5.55
20550621,0.56,5.33
20550622,4.23,2.85
20550623,0.05,4.50
20550624,0.25,2.20
20550625,3.76,3.66
20550626,1.25,1.51
20550627,1.48,3.83
20550628,0.78,4.22
20550629,0.11,4.59
20550630,0.00,4.46
20550701,0.00,5.56
20550702,2.31,4.86
20550703,1.92,4.41
20550704,3.29,1.61
20550705,0.66,4.33
20550706,0.06,3.72
20550707,0.00,3.85
20550708,0.00,5.44
20550709,1.90,5.11
20550710,0.00,4.80
20550711,0.00,3.04
20550712,0.00,4.15
20550713,0.00,3.29
20550714,0.00,4.91
20550715,0.00,5.05
20550716,0.00,5.31
20550717,0.00,5.50
20550718,0.00,5.71
20550719,0.00,5.88
20550720,0.00,5.92
20550721,1.55,5.76
20550722,0.00,4.57
20550723,0.00,5.13
20550724,1.53,4.90
20550725,3.26,5.27
20550726,9.84,2.79
20550727,2.11,3.05
20550728,0.00,2.80
20550729,0.00,2.93
20550730,0.01,2.52
20550731,0.03,2.84
20550801,0.00,3.74
20550802,0.00,2.36
20550803,0.00,2.46
20550804,0.00,5.03
20550805,0.00,5.24
20550806,0.00,4.21
20550807,0.00,3.11
20550808,2.16,4.26
20550809,15.42,2.09
20550810,0.00,3.27
20550811,8.40,2.07
20550812,0.16,2.84
20550813,1.11,2.16
20550814,0.00,3.14
20550815,0.00,4.07
20550816,0.16,1.46
20550817,0.43,1.91
20550818,0.00,3.42
20550819,0.00,4.54
20550820,1.62,3.75
20550821,0.40,2.53
20550822,0.07,2.84
20550823,0.00,3.96
20550824,0.00,4.28
20550825,0.00,4.12
20550826,0.00,4.12
20550827,0.00,4.00
20550828,0.01,3.64
20550829,0.00,3.77
20550830,0.00,4.05
20550831,0.00,4.19
20550901,1.55,3.98
20550902,5.35,0.92
20550903,0.01,1.99
20550904,0.00,3.44
20550905,0.00,3.57
20550906,0.01,3.57
20550907,0.00,3.70
20550908,0.17,3.69
20550909,2.16,2.40
20550910,0.00,3.27
20550911,0.00,2.80
20550912,0.24,2.15
20550913,0.00,2.71
20550914,0.01,1.79
20550915,0.18,1.32
20550916,0.09,2.33
20550917,0.00,2.98
20550918,0.00,2.86
20550919,0.02,2.91
20550920,0.08,2.58
20550921,0.00,2.95
20550922,0.00,2.92
20550923,0.01,2.58
20550924,16.80,0.43
20550925,0.36,1.32
20550926,0.01,1.79
20550927,2.36,2.38
20550928,1.23,0.80
20550929,0.02,1.48
20550930,3.94,0.76
20551001,5.84,0.39
20551002,18.88,0.67
20551003,6.37,1.35
20551004,0.20,1.09
20551005,0.01,1.31
20551006,0.02,1.71
20551007,0.00,1.91
20551008,0.00,1.89
20551009,0.00,1.76
20551010,0.00,1.68
20551011,0.00,1.66
20551012,0.18,0.71
20551013,5.06,0.68
20551014,2.63,0.95
20551015,0.01,1.02
20551016,0.68,1.10
20551017,0.03,1.02
20551018,0.01,1.04
20551019,0.00,1.39
20551020,0.02,0.96
20551021,0.00,1.22
20551022,0.01,1.07
20551023,0.35,0.39
20551024,3.36,0.31
20551025,20.05,0.23
20551026,1.12,0.73
20551027,5.52,0.48
20551028,14.53,0.43
20551029,0.00,1.02
20551030,0.20,0.74
20551031,0.00,1.01
20551101,0.00,1.06
20551102,0.01,0.77
20551103,0.22,0.30
20551104,0.35,0.36
20551105,0.02,0.59
20551106,0.00,0.82
20551107,0.00,0.93
20551108,0.00,0.97
20551109,0.94,0.41
20551110,8.04,0.19
20551111,1.23,0.51
20551112,0.63,0.22
20551113,1.83,0.20
20551114,0.00,0.77
20551115,0.00,0.77
20551116,0.06,0.30
20551117,2.33,0.21
20551118,5.18,0.26
20551119,0.17,0.39
20551120,0.47,0.49
20551121,3.35,0.21
20551122,3.53,0.20
20551123,27.17,0.41
20551124,5.65,0.52
20551125,0.04,0.55
20551126,0.08,0.25
20551127,0.00,0.45
20551128,0.17,0.51
20551129,0.04,0.40
20551130,0.00,0.58
20551201,2.46,0.15
20551202,1.79,0.14
20551203,0.74,0.29
20551204,13.22,0.21
20551205,0.10,0.27
20551206,0.74,0.14
20551207,2.58,0.20
20551208,4.92,0.13
20551209,12.47,0.14
20551210,18.63,0.11
20551211,0.03,0.38
20551212,3.40,0.11
20551213,10.60,0.37
20551214,0.01,0.48
20551215,6.08,0.09
20551216,3.61,0.27
20551217,0.60,0.38
20551218,0.02,0.20
20551219,0.01,0.42
20551220,0.00,0.15
20551221,0.00,0.39
20551222,0.01,0.46
20551223,0.20,0.20
20551224,0.43,0.44
20551225,16.09,0.05
20551226,0.18,0.17
20551227,0.51,0.16
20551228,3.07,0.11
20551229,2.10,0.37
20551230,1.33,0.35
20551231,2.08,0.37
20560101,8.88,0.11
20560102,0.15,0.14
20560103,0.01,0.31
20560104,1.64,0.34
20560105,2.44,0.24
20560106,6.95,0.08
20560107,6.18,0.20
20560108,5.92,0.21
20560109,4.35,0.22
20560110,2.67,0.13
20560111,0.03,0.26
20560112,0.15,0.13
20560113,0.11,0.17
20560114,5.08,0.34
20560115,4.96,0.22
20560116,1.15,0.15
20560117,13.53,0.15
20560118,0.79,0.21
20560119,0.73,0.21
20560120,1.52,0.20
20560121,0.34,0.38
20560122,0.57,0.24
20560123,0.03,0.44
20560124,0.63,0.18
20560125,0.29,0.21
20560126,3.22,0.49
20560127,0.06,0.52
20560128,0.16,0.29
20560129,1.67,0.23
20560130,0.50,0.22
20560131,0.01,0.48
20560201,0.00,0.80
20560202,3.08,0.38
20560203,1.23,0.46
20560204,6.27,0.73
20560205,20.99,0.55
20560206,3.69,0.54
20560207,13.67,0.21
20560208,4.23,0.28
20560209,4.75,0.26
20560210,2.91,0.50
20560211,9.98,0.17
20560212,0.00,0.67
20560213,0.00,1.09
20560214,0.00,0.82
20560215,0.00,1.14
20560216,0.00,1.31
20560217,0.00,1.33
20560218,0.00,0.78
20560219,0.15,0.74
20560220,0.15,0.62
20560221,0.04,0.84
20560222,3.00,0.54
20560223,1.30,0.98
20560224,4.27,0.49
20560225,1.66,0.74
20560226,0.08,0.52
20560227,0.12,0.49
20560228,4.55,1.59
20560229,1.37,0.52
20560301,12.01,0.41
20560302,5.86,0.43
20560303,3.00,0.48
20560304,0.03,0.59
20560305,0.00,1.32
20560306,0.23,1.51
20560307,1.83,0.65
20560308,0.09,0.64
20560309,0.26,0.62
20560310,2.02,0.38
20560311,6.49,0.41
20560312,12.80,0.80
20560313,5.45,1.42
20560314,2.56,1.23
20560315,0.55,0.83
20560316,6.68,0.47
20560317,1.07,1.84
20560318,0.00,2.26
20560319,0.88,2.12
20560320,15.19,0.70
20560321,3.83,0.31
20560322,0.11,0.47
20560323,0.24,1.01
20560324,0.00,1.13
20560325,0.00,2.07
20560326,0.00,1.96
20560327,0.00,1.51
20560328,0.00,1.25
20560329,0.01,0.93
20560330,0.00,0.92
20560331,0.00,2.47
20560401,1.40,2.76
20560402,1.41,1.14
20560403,2.63,1.49
20560404,1.74,1.76
20560405,0.08,1.51
20560406,0.00,2.68
20560407,0.00,2.94
20560408,0.47,1.61
20560409,0.00,1.30
20560410,0.00,2.99
20560411,0.00,3.47
20560412,0.27,1.83
20560413,0.26,2.39
20560414,0.00,3.38
20560415,0.00,3.85
20560416,0.09,3.26
20560417,0.88,2.36
20560418,6.42,1.27
20560419,15.09,0.85
20560420,1.16,2.18
20560421,0.04,1.63
20560422,0.00,3.42
20560423,0.00,4.01
20560424,1.10,1.44
20560425,1.53,0.95
20560426,0.15,1.46
20560427,0.02,1.93
20560428,0.01,2.03
20560429,0.00,1.55
20560430,0.65,1.27
20560501,0.40,1.97
20560502,0.00,2.24
20560503,0.00,3.97
20560504,0.00,4.08
20560505,0.00,4.32
20560506,0.00,4.43
20560507,2.69,3.93
20560508,24.43,0.77
20560509,2.49,2.79
20560510,0.07,1.44
20560511,0.00,2.10
20560512,11.97,2.38
20560513,3.43,0.96
20560514,1.26,0.98
20560515,0.00,4.12
20560516,0.18,3.61
20560517,0.00,4.24
20560518,0.00,4.07
20560519,0.00,3.87
20560520,0.00,4.72
20560521,0.00,3.67
20560522,0.10,5.24
20560523,0.05,5.29
20560524,1.47,1.51
20560525,0.00,3.47
20560526,0.00,3.68
20560527,0.00,4.50
20560528,0.00,5.15
20560529,0.00,5.51
20560530,0.00,5.50
20560531,0.00,5.18
20560601,0.00,4.32
20560602,0.00,4.36
20560603,5.17,4.18
20560604,4.92,3.39
20560605,0.05,2.72
20560606,33.40,3.26
20560607,6.00,1.20
20560608,0.00,5.07
20560609,0.09,2.89
20560610,0.09,2.01
20560611,0.00,3.27
20560612,0.00,4.56
20560613,0.00,4.93
20560614,0.00,5.42
20560615,0.00,5.75
20560616,0.00,5.60
20560617,0.00,5.06
20560618,0.00,6.00
20560619,0.00,6.09
20560620,0.00,6.04
20560621,0.00,6.00
20560622,2.89,3.84
20560623,4.36,3.80
20560624,0.13,4.15
20560625,1.34,5.66
20560626,1.03,3.15
20560627,11.38,3.68
20560628,7.89,1.73
20560629,0.13,3.05
20560630,0.00,3.93
20560701,0.00,4.36
20560702,0.00,4.21
20560703,0.00,5.19
20560704,0.19,4.90
20560705,0.49,2.52
20560706,8.55,2.76
20560707,1.00,2.71
20560708,0.01,3.71
20560709,0.00,5.38
20560710,0.00,4.42
20560711,0.00,4.84
20560712,0.00,5.41
20560713,13.22,4.88
20560714,0.08,3.98
20560715,0.00,3.75
20560716,0.00,5.33
20560717,0.00,5.39
20560718,0.00,4.37
20560719,0.00,5.47
20560720,3.03,4.83
20560721,3.04,2.63
20560722,0.82,2.06
20560723,14.65,3.00
20560724,4.85,2.79
20560725,2.75,2.13
20560726,0.02,2.92
20560727,0.05,2.47
20560728,0.52,1.84
20560729,0.10,1.60
20560730,0.00,4.65
20560731,0.00,4.90
20560801,0.00,5.21
20560802,0.00,5.38
20560803,13.87,4.96
20560804,13.01,3.90
20560805,0.00,4.80
20560806,0.16,2.39
20560807,4.00,2.67
20560808,0.31,2.73
20560809,0.08,3.05
20560810,0.05,2.97
20560811,3.03,2.06
20560812,0.02,2.89
20560813,0.78,2.97
20560814,0.00,4.58
20560815,0.00,3.72
20560816,0.04,4.07
20560817,13.97,3.87
20560818,0.11,3.85
20560819,1.78,1.95
20560820,9.34,1.34
20560821,14.35,1.67
20560822,6.51,1.02
20560823,7.47,0.72
20560824,0.03,2.69
20560825,0.61,2.36
20560826,13.06,2.23
20560827,16.76,2.11
20560828,2.66,1.73
20560829,0.03,2.36
20560830,0.00,3.77
20560831,0.00,3.77
20560901,3.40,3.05
20560902,0.03,3.26
20560903,4.03,3.30
20560904,0.40,2.11
20560905,0.01,2.24
20560906,7.24,1.29
20560907,0.09,1.93
20560908,1.77,1.84
20560909,2.60,1.61
20560910,10.87,1.51
20560911,3.47,1.95
20560912,2.16,1.17
20560913,13.57,0.45
20560914,22.26,1.22
20560915,1.74,1.33
20560916,0.09,1.69
20560917,0.01,2.12
20560918,0.00,2.75
20560919,0.00,2.82
20560920,0.05,1.62
20560921,0.00,2.53
20560922,0.00,2.52
20560923,0.24,1.59
20560924,0.02,2.26
20560925,0.02,1.95
20560926,0.01,2.10
20560927,0.52,0.97
20560928,0.26,2.11
20560929,0.01,1.76
20560930,2.75,0.80
20561001,6.75,1.29
20561002,0.05,1.28
20561003,0.00,1.69
20561004,0.59,1.56
20561005,0.02,0.86
20561006,0.14,1.07
20561007,0.00,1.80
20561008,2.98,0.41
20561009,19.21,0.27
20561010,7.82,0.64
20561011,2.84,1.07
20561012,0.00,0.87
20561013,0.00,1.69
20561014,0.00,1.65
20561015,0.00,1.61
20561016,0.00,1.65
20561017,0.00,1.27
20561018,0.16,0.65
20561019,0.05,1.25
20561020,0.05,0.55
20561021,0.01,1.24
20561022,0.00,1.30
20561023,0.02,0.92
20561024,0.01,1.23
20561025,0.00,1.24
20561026,2.97,1.32
20561027,2.61,0.82
20561028,1.73,0.42
20561029,0.00,0.97
20561030,0.01,0.70
20561031,0.39,1.22
20561101,0.00,0.73
20561102,0.00,0.79
20561103,1.31,0.99
20561104,3.35,0.40
20561105,5.48,0.70
20561106,0.04,0.70
20561107,0.00,0.68
20561108,0.00,0.63
20561109,0.12,0.81
20561110,0.06,0.32
20561111,0.00,0.72
20561112,0.00,0.77
20561113,0.01,0.74
20561114,0.02,0.39
20561115,0.00,0.50
20561116,0.02,0.50
20561117,0.08,0.32
20561118,0.86,0.23
20561119,0.91,0.29
20561120,0.16,0.46
20561121,11.10,0.56
20561122,0.92,0.25
20561123,1.27,0.46
20561124,14.57,0.20
20561125,4.03,0.17
20561126,4.03,0.57
20561127,0.00,0.63
20561128,0.31,0.26
