date,P,ETpot
20530705,0.00,4.91
20530706,0.00,5.69
20530707,0.00,5.70
20530708,0.00,5.64
20530709,0.00,5.66
20530710,1.32,5.75
20530711,0.02,3.26
20530712,3.57,1.29
20530713,0.89,2.65
20530714,0.00,4.87
20530715,0.00,5.49
20530716,0.00,5.45
20530717,0.00,4.57
20530718,0.00,5.21
20530719,0.00,5.56
20530720,0.00,5.47
20530721,0.64,5.38
20530722,11.45,4.27
20530723,5.48,1.53
20530724,0.00,4.10
20530725,4.57,3.13
20530726,2.41,1.69
20530727,3.45,2.19
20530728,0.15,2.75
20530729,4.15,2.50
20530730,0.00,3.21
20530731,0.00,3.82
20530801,0.00,4.96
20530802,12.56,2.46
20530803,2.65,3.53
20530804,0.41,3.42
20530805,0.14,2.16
20530806,0.00,3.70
20530807,0.00,4.16
20530808,0.00,4.32
20530809,0.00,4.48
20530810,0.00,4.41
20530811,0.00,3.49
20530812,0.00,4.26
20530813,0.00,4.82
20530814,0.00,4.76
20530815,0.00,4.78
20530816,0.08,4.09
20530817,10.49,4.04
20530818,3.62,2.24
20530819,0.02,2.39
20530820,0.00,3.96
20530821,0.00,4.36
20530822,7.40,2.39
20530823,3.15,1.37
20530824,0.49,3.51
20530825,1.54,1.37
20530826,0.03,3.78
20530827,0.31,1.85
20530828,5.21,3.86
20530829,0.96,3.95
20530830,0.54,3.67
20530831,0.00,3.71
20530901,1.14,3.60
20530902,2.66,3.57
20530903,3.85,2.10
20530904,0.12,1.50
20530905,0.00,2.97
20530906,4.48,1.68
20530907,0.74,1.75
20530908,0.74,1.13
20530909,0.43,1.39
20530910,0.07,1.60
20530911,0.00,2.15
20530912,0.20,1.65
20530913,0.03,1.43
20530914,2.66,2.27
20530915,0.02,2.43
20530916,0.86,1.33
20530917,1.46,2.21
20530918,11.85,1.76
20530919,5.46,1.61
20530920,38.89,0.55
20530921,18.90,0.34
20530922,2.62,1.47
20530923,0.61,0.97
20530924,0.02,2.36
20530925,2.02,1.56
20530926,9.76,0.37
20530927,0.28,1.03
20530928,3.07,0.83
20530929,4.29,0.91
20530930,0.01,1.47
20531001,0.00,1.54
20531002,5.85,0.88
20531003,0.00,2.07
20531004,0.00,2.13
20531005,70.10,0.68
20531006,5.81,1.00
20531007,3.95,0.80
20531008,10.22,0.83
20531009,4.93,1.14
20531010,0.01,1.11
20531011,5.94,0.38
20531012,2.18,0.81
20531013,0.02,1.15
20531014,1.30,1.60
20531015,0.00,1.75
20531016,2.66,0.85
20531017,1.59,0.63
20531018,6.60,0.47
20531019,0.69,0.62
20531020,0.42,0.49
20531021,0.00,1.20
20531022,0.01,1.07
20531023,0.02,0.78
20531024,0.09,0.57
20531025,0.28,0.41
20531026,0.02,1.12
20531027,0.03,0.76
20531028,0.00,1.21
20531029,0.00,1.22
20531030,0.04,0.42
20531031,0.01,0.93
20531101,0.00,0.71
20531102,0.00,0.84
20531103,0.37,1.13
20531104,2.10,0.41
20531105,6.66,0.50
20531106,0.05,0.67
20531107,0.00,0.77
20531108,0.00,0.85
20531109,0.08,0.36
20531110,0.00,0.87
20531111,0.00,0.68
20531112,0.04,0.76
20531113,0.59,0.20
20531114,9.53,0.67
20531115,0.04,0.32
20531116,0.00,0.49
20531117,5.42,0.58
20531118,9.16,0.34
20531119,2.41,0.29
20531120,0.03,0.57
20531121,2.13,0.45
20531122,27.76,0.13
20531123,17.79,0.12
20531124,1.18,0.16
20531125,0.01,0.58
20531126,0.00,0.53
20531127,0.04,0.26
20531128,0.00,0.48
20531129,0.05,0.26
20531130,0.41,0.36
20531201,0.10,0.16
20531202,0.25,0.17
20531203,0.01,0.23
20531204,0.00,0.44
20531205,0.00,0.42
20531206,2.84,0.14
20531207,0.50,0.12
20531208,0.04,0.26
20531209,0.00,0.41
20531210,0.02,0.27
20531211,0.82,0.27
20531212,1.76,0.34
20531213,2.84,0.34
20531214,0.30,0.18
20531215,0.15,0.34
20531216,12.92,0.10
20531217,4.36,0.21
20531218,5.49,0.12
20531219,1.00,0.21
20531220,0.32,0.43
20531221,4.18,0.28
20531222,4.67,0.36
20531223,8.03,0.09
20531224,1.27,0.15
20531225,0.80,0.11
20531226,0.21,0.38
20531227,0.01,0.37
20531228,0.07,0.40
20531229,0.00,0.44
20531230,0.03,0.43
20531231,0.13,0.15
20540101,0.01,0.17
20540102,0.00,0.27
20540103,0.01,0.19
20540104,0.20,0.11
20540105,0.00,0.30
20540106,0.00,0.17
20540107,0.00,0.19
20540108,0.00,0.41
20540109,0.00,0.41
20540110,0.03,0.15
20540111,5.53,0.16
20540112,4.09,0.28
20540113,2.68,0.21
20540114,9.47,0.15
20540115,4.11,0.45
20540116,2.94,0.22
20540117,0.24,0.35
20540118,1.68,0.23
20540119,1.31,0.33
20540120,1.55,0.61
20540121,3.17,0.20
20540122,1.11,0.47
20540123,4.45,0.20
20540124,4.11,0.26
20540125,0.08,0.43
20540126,0.01,0.19
20540127,0.00,0.64
20540128,0.00,0.71
20540129,0.01,0.37
20540130,0.16,0.32
20540131,0.00,0.37
20540201,0.00,0.66
20540202,0.00,0.79
20540203,1.43,0.42
20540204,4.47,0.62
20540205,5.89,0.37
20540206,7.40,0.29
20540207,0.04,0.26
20540208,0.00,0.51
20540209,0.00,0.87
20540210,0.00,0.83
20540211,0.00,0.82
20540212,0.00,0.80
20540213,0.00,0.85
20540214,0.00,0.86
20540215,2.21,0.22
20540216,10.96,0.25
20540217,4.14,0.51
20540218,0.14,0.77
20540219,0.00,0.81
20540220,0.00,0.77
20540221,0.00,0.80
20540222,17.35,0.48
20540223,2.65,0.50
20540224,0.00,0.50
20540225,0.00,1.32
20540226,1.64,1.11
20540227,2.78,0.61
20540228,0.00,0.85
20540301,7.69,0.31
20540302,20.58,0.21
20540303,13.01,0.27
20540304,6.19,0.52
20540305,8.86,0.49
20540306,4.62,0.74
20540307,0.18,0.59
20540308,1.58,0.36
20540309,1.32,0.84
20540310,0.03,0.89
20540311,0.00,1.67
20540312,0.00,1.85
20540313,0.00,1.77
20540314,0.10,1.30
20540315,0.20,0.40
20540316,0.22,1.05
20540317,0.08,1.80
20540318,0.00,1.80
20540319,0.01,1.06
20540320,2.54,0.58
20540321,0.00,2.15
20540322,0.34,1.56
20540323,2.03,1.28
20540324,5.57,1.53
20540325,2.04,2.00
20540326,3.49,0.53
20540327,1.74,0.63
20540328,0.00,2.31
20540329,0.00,0.98
20540330,19.99,0.33
20540331,0.19,1.71
20540401,3.91,1.01
20540402,9.36,0.76
20540403,2.13,1.26
20540404,0.00,1.68
20540405,0.00,2.69
20540406,0.00,2.92
20540407,0.00,1.49
20540408,0.06,1.33
20540409,0.01,2.18
20540410,0.00,3.21
20540411,0.00,3.31
20540412,0.00,2.75
20540413,0.00,3.37
20540414,0.00,3.76
20540415,0.03,1.55
20540416,0.00,3.01
20540417,2.55,2.62
20540418,0.00,2.53
20540419,0.46,1.55
20540420,0.00,1.82
20540421,0.00,2.42
20540422,0.05,3.56
20540423,1.23,2.34
20540424,0.67,1.76
20540425,0.12,1.49
20540426,0.00,2.28
20540427,0.00,2.33
20540428,0.00,2.80
20540429,0.00,4.04
20540430,1.71,3.82
20540501,0.00,3.28
20540502,0.00,4.00
20540503,0.00,3.47
20540504,0.00,4.13
20540505,0.00,4.50
20540506,0.00,4.52
20540507,0.07,4.63
20540508,9.54,1.79
20540509,0.00,4.05
20540510,0.14,3.71
20540511,0.32,2.12
20540512,0.03,2.90
20540513,1.13,2.66
20540514,4.70,2.92
20540515,3.48,2.15
20540516,0.12,1.55
20540517,0.01,2.68
20540518,0.00,2.71
20540519,0.00,3.99
20540520,0.00,4.16
20540521,0.00,4.98
20540522,0.00,5.28
20540523,0.00,5.13
20540524,0.00,5.31
20540525,0.00,5.36
20540526,1.11,1.28
20540527,2.47,2.37
20540528,4.01,3.87
20540529,0.00,4.48
20540530,18.77,3.72
20540531,0.00,4.04
20540601,0.05,3.74
20540602,0.00,3.27
20540603,11.32,0.99
20540604,0.23,1.40
20540605,0.63,2.60
20540606,0.14,1.96
20540607,0.08,3.76
20540608,1.30,2.45
20540609,6.04,1.65
20540610,0.07,3.07
20540611,9.63,0.77
20540612,0.76,3.85
20540613,23.51,1.85
20540614,4.15,2.35
20540615,4.16,2.69
20540616,0.00,4.62
20540617,0.05,5.25
20540618,1.34,5.19
20540619,0.00,5.38
20540620,0.72,5.39
20540621,5.61,3.48
20540622,0.00,5.44
20540623,0.00,5.57
20540624,0.00,5.77
20540625,0.00,5.90
20540626,0.00,5.88
20540627,9.14,3.82
20540628,1.02,2.54
20540629,0.34,2.36
20540630,0.83,2.06
20540701,0.32,2.86
20540702,0.00,3.64
20540703,7.07,3.31
20540704,0.00,2.95
20540705,0.00,3.80
20540706,0.00,4.42
20540707,0.00,5.23
20540708,0.00,5.80
20540709,0.01,5.81
20540710,1.22,5.10
20540711,10.98,4.61
20540712,0.82,4.45
20540713,0.01,3.71
20540714,0.02,3.80
20540715,0.00,4.18
20540716,0.32,2.97
20540717,0.00,3.55
20540718,8.40,3.17
20540719,2.47,2.90
20540720,0.98,2.87
20540721,2.19,4.10
20540722,3.40,2.39
20540723,5.55,2.52
20540724,0.47,2.16
20540725,0.03,3.20
20540726,10.16,1.36
20540727,0.01,2.87
20540728,1.37,4.24
20540729,1.62,3.82
20540730,0.00,4.51
20540731,1.66,2.53
20540801,0.03,3.26
20540802,0.08,2.47
20540803,0.14,2.04
20540804,0.02,3.75
20540805,0.02,4.50
20540806,0.00,5.25
20540807,0.60,5.07
20540808,10.11,4.20
20540809,20.48,2.15
20540810,0.92,1.89
20540811,0.35,1.35
20540812,0.04,3.55
20540813,0.02,3.53
20540814,0.00,4.80
20540815,14.57,2.07
20540816,1.67,2.41
20540817,5.74,0.64
20540818,0.32,2.12
20540819,0.00,4.23
20540820,0.00,4.14
20540821,0.00,4.47
20540822,4.32,2.69
20540823,0.00,2.85
20540824,0.18,1.33
20540825,0.06,1.91
20540826,1.48,2.08
20540827,4.76,2.27
20540828,4.50,1.83
20540829,0.21,1.81
20540830,0.00,3.64
20540831,0.01,2.47
20540901,5.54,1.64
20540902,0.03,1.77
20540903,0.00,3.03
20540904,0.00,3.58
20540905,0.01,3.29
20540906,0.50,3.47
20540907,6.52,3.35
20540908,14.85,2.90
20540909,0.46,1.80
20540910,7.11,2.81
20540911,0.33,1.12
20540912,0.74,1.26
20540913,0.29,1.44
20540914,0.00,2.70
20540915,0.00,2.88
20540916,0.00,2.71
20540917,0.00,2.61
20540918,2.36,1.58
20540919,2.08,1.40
20540920,0.00,2.44
20540921,0.00,1.27
20540922,0.19,1.23
20540923,0.04,2.33
20540924,0.00,2.52
20540925,6.64,2.62
20540926,2.32,1.45
20540927,0.39,1.12
20540928,2.40,0.82
20540929,0.07,1.56
20540930,0.00,2.24
20541001,0.00,2.43
20541002,0.10,1.36
20541003,6.40,1.05
20541004,0.01,1.15
20541005,2.35,1.85
20541006,24.39,0.55
20541007,0.67,0.82
20541008,0.99,0.49
20541009,0.01,1.26
20541010,0.08,1.01
20541011,0.00,1.64
20541012,0.07,0.76
20541013,1.45,0.52
20541014,0.00,1.63
20541015,0.08,1.29
20541016,0.80,1.03
20541017,3.27,0.69
20541018,0.40,0.71
20541019,0.07,1.40
20541020,0.03,0.80
20541021,0.00,1.47
20541022,0.00,1.46
20541023,0.07,1.03
20541024,0.02,1.06
20541025,0.00,1.37
20541026,12.11,0.30
20541027,0.04,0.79
20541028,0.04,1.16
20541029,0.02,0.88
20541030,0.00,1.02
20541031,0.41,0.53
20541101,0.12,0.86
20541102,8.06,0.52
20541103,6.70,0.82
20541104,0.72,0.64
20541105,3.12,0.46
20541106,0.14,0.33
20541107,0.04,0.47
20541108,2.79,0.21
20541109,0.02,0.53
20541110,5.49,0.28
20541111,2.56,0.72
20541112,0.09,0.63
20541113,1.37,0.36
20541114,14.71,0.19
20541115,4.84,0.19
20541116,2.22,0.28
20541117,0.00,0.53
20541118,0.00,0.67
20541119,0.06,0.30
20541120,0.01,0.48
20541121,0.00,0.59
20541122,0.00,0.28
20541123,0.12,0.23
20541124,0.13,0.20
20541125,0.05,0.45
20541126,6.55,0.20
20541127,0.68,0.36
20541128,0.03,0.51
20541129,0.33,0.60
20541130,0.13,0.44
20541201,0.82,0.21
20541202,5.50,0.40
20541203,11.62,0.07
20541204,1.26,0.45
20541205,0.80,0.28
20541206,5.94,0.13
20541207,3.88,0.46
20541208,12.41,0.24
20541209,0.78,0.37
20541210,2.49,0.13
20541211,0.91,0.33
20541212,0.16,0.36
20541213,0.42,0.25
20541214,0.22,0.37
20541215,1.10,0.13
20541216,0.32,0.13
20541217,3.17,0.19
20541218,0.25,0.53
20541219,0.42,0.44
20541220,0.13,0.40
20541221,0.46,0.44
20541222,1.58,0.17
20541223,0.01,0.28
20541224,0.06,0.44
20541225,0.39,0.38
20541226,4.36,0.22
20541227,0.02,0.48
20541228,0.02,0.39
20541229,0.90,0.42
20541230,0.11,0.23
20541231,0.00,0.50
20550101,0.00,0.36
20550102,2.00,0.14
20550103,0.53,0.16
20550104,0.60,0.18
20550105,4.56,0.16
20550106,0.26,0.19
20550107,1.55,0.13
20550108,7.64,0.18
20550109,1.24,0.33
20550110,0.02,0.38
20550111,0.00,0.27
20550112,3.10,0.14
20550113,4.15,0.14
20550114,3.48,0.34
20550115,3.28,0.13
20550116,0.00,0.49
20550117,0.22,0.14
20550118,0.10,0.33
20550119,0.00,0.28
20550120,0.00,0.51
20550121,0.00,0.58
20550122,0.00,0.38
20550123,0.72,0.13
20550124,0.07,0.26
20550125,0.01,0.37
20550126,1.27,0.16
20550127,4.67,0.16
20550128,0.00,0.37
20550129,0.00,0.66
20550130,0.13,0.21
20550131,0.03,0.23
20550201,0.00,0.34
20550202,0.00,0.24
20550203,0.00,0.20
20550204,0.00,0.57
20550205,0.01,0.25
20550206,0.00,0.72
20550207,0.00,0.63
20550208,0.00,0.62
20550209,0.00,0.65
20550210,11.39,0.16
20550211,1.60,0.26
20550212,0.98,0.24
20550213,0.00,0.53
20550214,0.00,0.84
20550215,0.00,0.89
20550216,0.00,0.91
20550217,0.00,0.94
20550218,8.59,0.22
20550219,3.51,0.45
20550220,2.06,0.54
20550221,0.00,0.32
20550222,0.00,1.04
20550223,0.00,0.60
20550224,0.00,0.52
20550225,0.17,0.42
20550226,0.06,0.67
20550227,0.00,0.41
20550228,0.36,0.26
20550301,0.53,0.35
20550302,2.79,0.29
20550303,1.09,0.54
20550304,0.00,1.35
20550305,0.00,1.36
20550306,0.00,0.66
20550307,0.02,0.58
20550308,0.01,1.43
20550309,0.67,0.46
20550310,1.23,0.61
20550311,0.01,1.10
20550312,0.00,1.56
20550313,0.00,1.50
20550314,0.00,0.99
20550315,0.00,1.90
20550316,5.15,1.19
20550317,0.00,1.49
20550318,2.20,0.68
20550319,0.00,1.18
20550320,0.00,2.17
20550321,0.00,2.39
20550322,0.00,2.53
20550323,0.00,2.20
20550324,2.03,0.95
20550325,0.00,2.48
20550326,0.00,2.71
20550327,0.00,2.79
20550328,0.00,2.65
20550329,0.00,2.60
20550330,0.00,2.83
20550331,0.00,2.85
20550401,0.31,1.09
20550402,3.67,1.48
20550403,3.89,1.87
20550404,1.73,1.38
20550405,0.43,1.81
20550406,2.34,1.11
20550407,10.53,0.66
20550408,3.31,1.69
20550409,4.76,1.78
20550410,0.00,2.66
20550411,6.42,1.14
20550412,0.00,2.37
20550413,0.00,2.57
20550414,0.00,2.22
20550415,3.37,3.43
20550416,0.03,3.66
20550417,24.78,3.47
20550418,34.72,0.55
20550419,0.00,2.26
20550420,0.00,2.32
20550421,0.00,2.13
20550422,0.00,2.06
20550423,0.00,2.42
20550424,0.00,2.66
20550425,0.00,2.88
20550426,0.00,1.06
20550427,0.01,1.15
20550428,0.00,2.82
20550429,0.01,1.57
20550430,0.00,3.78
20550501,0.00,3.72
20550502,0.01,2.80
20550503,0.00,3.90
20550504,0.00,4.04
20550505,0.00,3.98
20550506,0.00,3.13
20550507,0.00,4.29
20550508,0.04,3.00
20550509,0.02,3.95
20550510,1.07,3.82
20550511,1.78,4.13
20550512,3.01,2.28
20550513,3.87,2.24
20550514,0.39,1.04
20550515,4.70,2.27
20550516,0.92,1.07
20550517,0.77,1.25
20550518,0.68,2.10
20550519,0.08,1.61
20550520,0.22,1.31
20550521,1.32,2.62
20550522,0.00,3.68
20550523,0.00,3.06
20550524,0.00,3.33
20550525,0.00,2.72
20550526,0.00,4.47
20550527,0.00,2.71
20550528,0.00,4.96
20550529,0.00,5.29
20550530,0.00,5.36
20550531,0.00,4.32
20550601,0.01,4.47
20550602,0.02,3.69
20550603,0.68,3.04
20550604,0.11,3.53
20550605,0.00,4.71
20550606,0.00,5.64
20550607,0.00,5.49
20550608,0.00,4.19
20550609,0.00,5.63
20550610,0.00,5.46
20550611,9.37,3.84
20550612,4.19,2.55
20550613,19.39,2.19
20550614,4.23,2.66
20550615,2.64,2.92
20550616,2.10,3.27
20550617,3.68,3.18
20550618,5.06,1.43
20550619,0.33,2.61
20550620,0.00,4.12
20550621,0.00,5.40
20550622,0.00,5.58
20550623,16.37,3.89
20550624,3.58,3.04
20550625,0.31,3.66
20550626,11.68,2.72
20550627,9.65,2.35
20550628,10.56,3.10
20550629,10.29,1.59
20550630,2.17,1.52
20550701,0.22,2.55
20550702,0.03,2.07
20550703,0.01,3.02
20550704,0.00,4.19
20550705,0.00,4.49
20550706,0.00,4.61
20550707,0.00,5.39
20550708,0.00,5.47
20550709,0.00,5.24
20550710,0.00,4.32
20550711,0.00,5.38
20550712,16.02,4.59
20550713,9.69,4.28
20550714,7.05,1.46
20550715,0.04,3.93
20550716,0.09,4.13
20550717,0.00,4.86
20550718,0.00,4.79
20550719,0.00,5.42
20550720,0.00,5.48
20550721,0.00,5.38
20550722,0.00,5.05
20550723,2.27,4.67
20550724,24.98,4.65
20550725,21.23,3.27
20550726,17.39,2.12
20550727,0.08,3.18
20550728,0.00,3.78
20550729,0.00,4.81
20550730,0.00,4.87
20550731,0.01,4.54
20550801,0.81,5.17
20550802,14.25,4.15
20550803,23.21,1.76
20550804,18.13,1.87
20550805,0.42,3.06
20550806,0.52,1.96
20550807,2.81,2.04
20550808,0.78,2.09
20550809,2.16,2.64
20550810,0.52,3.33
20550811,0.31,3.82
20550812,0.06,2.68
20550813,6.01,2.36
20550814,1.87,2.68
20550815,0.12,3.08
20550816,0.00,4.38
20550817,0.26,2.76
20550818,3.23,1.82
20550819,13.95,2.12
20550820,3.79,2.57
20550821,0.00,3.41
20550822,0.34,2.73
20550823,38.32,1.81
20550824,1.77,2.61
20550825,1.14,3.19
20550826,0.78,2.12
20550827,6.80,1.38
20550828,5.27,2.59
20550829,0.97,2.05
20550830,5.32,2.12
20550831,0.04,2.49
20550901,0.00,2.38
20550902,4.37,0.48
20550903,0.20,3.00
20550904,0.00,2.78
20550905,0.00,3.37
20550906,0.00,2.91
20550907,0.10,3.43
20550908,4.10,1.50
20550909,0.00,1.88
20550910,1.08,2.39
20550911,0.17,1.98
20550912,2.17,1.42
20550913,0.40,1.02
20550914,0.86,1.73
20550915,3.85,1.94
20550916,0.00,1.84
20550917,0.00,2.79
20550918,0.00,2.86
20550919,12.80,2.46
20550920,4.65,0.50
20550921,0.73,0.73
20550922,0.55,1.41
20550923,1.68,0.93
20550924,0.00,2.52
20550925,0.51,1.35
20550926,0.73,0.90
20550927,3.39,0.96
20550928,2.01,1.29
20550929,0.02,1.37
20550930,0.00,2.27
20551001,0.00,2.39
20551002,3.13,1.19
20551003,0.02,1.53
20551004,0.00,1.92
20551005,0.01,1.29
20551006,0.00,1.87
20551007,0.00,2.03
20551008,1.65,0.77
20551009,0.00,1.30
20551010,2.09,1.06
20551011,0.03,1.20
20551012,0.02,1.05
20551013,0.00,1.70
20551014,0.00,1.73
20551015,0.00,1.71
20551016,0.00,1.68
20551017,0.00,1.69
20551018,0.00,1.59
20551019,0.01,1.53
20551020,0.00,1.42
20551021,0.00,1.38
20551022,0.00,1.30
20551023,0.01,0.70
20551024,0.00,1.04
20551025,0.00,0.68
20551026,0.02,0.66
20551027,0.06,1.18
20551028,0.27,0.66
20551029,0.19,0.91
20551030,0.00,1.13
20551031,3.35,0.42
20551101,0.81,0.20
20551102,0.00,1.03
20551103,2.21,0.75
20551104,8.28,0.31
20551105,0.05,0.35
20551106,0.00,0.94
20551107,1.05,0.26
20551108,0.04,0.77
20551109,0.00,0.79
20551110,0.00,0.78
20551111,0.00,0.81
20551112,1.36,0.19
20551113,0.00,0.68
20551114,0.32,0.54
20551115,0.25,0.39
20551116,0.01,0.65
20551117,0.43,0.19
20551118,0.12,0.21
20551119,0.66,0.24
20551120,0.35,0.18
20551121,0.05,0.52
20551122,0.02,0.26
20551123,0.01,0.48
20551124,0.08,0.57
20551125,2.59,0.20
20551126,22.65,0.12
20551127,0.00,0.45
20551128,0.00,0.54
20551129,0.07,0.35
20551130,0.09,0.28
20551201,0.03,0.25
20551202,0.09,0.27
20551203,2.55,0.16
20551204,3.74,0.45
20551205,0.00,0.48
20551206,0.01,0.41
20551207,0.19,0.11
20551208,10.17,0.23
20551209,0.14,0.33
20551210,3.77,0.16
20551211,10.71,0.18
20551212,1.71,0.32
20551213,2.24,0.11
20551214,0.34,0.28
20551215,1.75,0.24
20551216,1.72,0.13
20551217,0.36,0.11
20551218,0.04,0.35
20551219,0.68,0.10
20551220,2.75,0.11
20551221,0.50,0.14
20551222,10.77,0.11
20551223,0.04,0.40
20551224,3.44,0.23
20551225,5.11,0.32
20551226,41.94,0.10
20551227,23.28,0.35
20551228,8.01,0.16
20551229,3.96,0.44
20551230,0.21,0.52
20551231,5.61,0.27
20560101,17.13,0.13
20560102,0.09,0.25
20560103,2.84,0.43
20560104,2.27,0.13
20560105,4.40,0.17
20560106,18.30,0.16
20560107,2.93,0.19
20560108,0.09,0.28
20560109,0.00,0.31
20560110,0.00,0.45
20560111,0.00,0.43
20560112,0.00,0.40
20560113,0.00,0.46
20560114,0.00,0.45
20560115,1.30,0.16
20560116,0.17,0.19
20560117,0.00,0.27
20560118,4.91,0.09
20560119,2.20,0.24
20560120,0.54,0.31
20560121,3.00,0.28
20560122,3.29,0.23
20560123,0.09,0.27
20560124,0.00,0.65
20560125,0.05,0.46
20560126,0.00,0.75
20560127,0.00,0.75
20560128,0.00,0.61
20560129,0.26,0.42
20560130,1.49,0.25
20560131,25.18,0.11
20560201,4.33,0.35
20560202,1.00,0.32
20560203,0.00,0.56
20560204,2.25,0.21
20560205,5.31,0.38
20560206,9.93,0.43
20560207,0.00,0.56
20560208,0.00,0.72
20560209,0.00,0.73
20560210,0.00,0.76
20560211,0.00,0.81
20560212,0.00,0.76
20560213,2.69,0.21
20560214,0.40,0.57
20560215,0.00,0.81
20560216,0.19,0.99
20560217,1.40,0.64
20560218,0.27,0.28
20560219,12.26,0.19
20560220,0.35,0.67
20560221,0.00,0.63
20560222,0.00,1.12
20560223,0.00,1.12
20560224,0.00,1.12
20560225,0.00,1.13
20560226,0.00,1.07
20560227,0.00,1.26
20560228,0.00,0.83
20560229,0.00,1.36
20560301,0.02,1.14
20560302,0.01,1.16
20560303,0.00,1.33
20560304,0.00,1.41
20560305,0.13,1.41
20560306,2.45,0.55
20560307,0.57,0.58
20560308,0.01,1.21
20560309,0.01,1.04
20560310,0.00,1.02
20560311,0.07,0.63
20560312,0.01,0.75
20560313,5.32,0.49
20560314,2.83,0.46
20560315,0.00,1.93
20560316,0.00,2.04
20560317,0.52,1.03
20560318,1.86,0.88
20560319,4.85,1.38
20560320,1.84,0.90
20560321,7.54,1.48
20560322,0.06,1.46
20560323,0.00,1.19
20560324,0.00,1.64
20560325,0.00,1.86
20560326,0.00,2.31
20560327,0.00,2.01
20560328,0.01,1.59
20560329,0.21,0.62
20560330,0.64,0.78
20560331,0.00,2.11
20560401,0.00,2.36
20560402,0.00,2.58
20560403,0.00,2.75
20560404,0.00,2.96
20560405,0.00,3.10
20560406,0.00,3.24
20560407,0.00,2.66
20560408,0.00,2.95
20560409,0.00,2.89
20560410,0.00,3.38
20560411,0.00,3.38
20560412,0.00,3.21
20560413,0.00,1.58
20560414,0.00,2.64
20560415,0.00,3.07
20560416,0.00,3.50
20560417,0.12,1.29
20560418,0.35,3.18
20560419,12.29,2.20
20560420,0.05,1.65
20560421,0.01,1.53
20560422,0.00,3.70
20560423,0.00,3.29
20560424,0.00,3.36
20560425,0.00,2.63
20560426,0.00,3.03
20560427,0.00,3.73
20560428,1.95,1.00
20560429,1.98,2.02
20560430,1.56,2.25
20560501,0.00,1.94
20560502,0.01,2.31
20560503,0.00,2.87
20560504,0.00,2.04
20560505,0.00,3.88
20560506,0.00,2.87
20560507,0.72,0.99
20560508,0.01,3.60
20560509,0.00,4.62
20560510,0.00,4.94
20560511,0.00,4.81
20560512,0.00,4.77
20560513,0.00,4.74
20560514,0.00,4.90
20560515,0.00,4.98
20560516,0.00,5.09
20560517,0.00,4.84
20560518,0.00,4.81
20560519,0.05,2.97
20560520,0.00,2.14
20560521,0.00,3.83
20560522,0.00,4.94
20560523,0.38,1.42
20560524,0.02,2.11
20560525,1.45,1.63
20560526,9.64,0.84
20560527,4.92,1.81
20560528,19.16,2.99
20560529,0.37,2.34
20560530,0.00,4.30
20560531,0.00,5.02
20560601,1.79,3.22
20560602,0.32,4.84
20560603,0.10,5.18
20560604,0.00,5.33
20560605,0.00,4.73
20560606,0.00,5.16
20560607,0.00,4.67
20560608,0.07,3.21
20560609,0.09,3.96
20560610,0.00,5.45
20560611,0.00,5.66
20560612,5.06,4.46
20560613,3.57,4.53
20560614,0.27,4.89
20560615,7.29,4.54
20560616,0.28,3.81
20560617,0.00,5.37
20560618,0.00,5.12
