date,P,Ruurlose broek morsdijk,Zoddebeekseweg Buurse,Eibergen Hoonesweg 3,,Mean,10th_percentile,90th_percentile
05/02/2018,0.4,1046,,999,,1022.5,675,1036.6
06/02/2018,0,1119,,1036,,1077.5,738.4,1102.4
07/02/2018,0,1185,,1055,,1120.0,783.8,1159
08/02/2018,0,1212,,1055,,1133.5,811,1180.6
09/02/2018,0,1204,,1048,,1126.0,829.6,1172.8
10/02/2018,0.2,1054,,946,,1000.0,726.8,1032.4
11/02/2018,5.9,981,,917,,949.0,679.4,968.2
12/02/2018,1.5,1019,,973,,996.0,696.2,1009.8
13/02/2018,0,1116,,1019,,1067.5,749.4,1096.6
14/02/2018,0,1114,,991,,1052.5,783.8,1089.4
15/02/2018,2.2,1141,,1015,,1078.0,796.6,1115.8
16/02/2018,0,1180,,1031,,1105.5,814.2,1150.2
17/02/2018,0,1219,,1047,,1133.0,834.2,1184.6
18/02/2018,0,1227,,1045,,1136.0,849.8,1190.6
19/02/2018,0,1257,,1066,,1161.5,870,1218.8
20/02/2018,0,1288,,1079,,1183.5,885.4,1246.2
21/02/2018,0,1300,,1082,,1191.0,896.4,1256.4
22/02/2018,0,1318,,1088,,1203.0,905.6,1272
23/02/2018,0,1357,,1107,,1232.0,918.2,1307
24/02/2018,0,1382,,1116,,1249.0,933.6,1328.8
25/02/2018,0,1396,,1114,,1255.0,946.8,1339.6
26/02/2018,0,1408,,1114,,1261.0,953.2,1349.2
27/02/2018,0,1437,,1132,,1284.5,959.2,1376
28/02/2018,0,1447,,1131,,1289.0,957.4,1383.8
01/03/2018,0,1469,,1137,,1303.0,967.4,1402.6
02/03/2018,0,1488,,1140,,1314.0,979.2,1418.4
03/03/2018,0,1490,,1117,,1303.5,977.8,1415.4
04/03/2018,1.2,1477,,1089,,1283.0,978.6,1399.4
05/03/2018,0,1448,,1068,,1258.0,978.4,1372
06/03/2018,0,1420,,1057,,1238.5,975.4,1347.4
07/03/2018,1.5,1355,,995,,1175.0,939,1283
08/03/2018,4.1,1305,,1014,,1159.5,898.8,1246.8
09/03/2018,2.1,1218,,952,,1085.0,812,1164.8
10/03/2018,2.7,1223,,986,,1104.5,797.2,1175.6
11/03/2018,0.1,1273,,1017,,1145.0,829,1221.8
12/03/2018,0.7,1214,,933,,1073.5,789.8,1157.8
13/03/2018,7.8,1187,,948,,1067.5,744,1139.2
14/03/2018,0,1246,,1001,,1123.5,781.8,1197
15/03/2018,1.9,1165,,884,,1024.5,707.2,1108.8
16/03/2018,10.5,1158,,934,,1046.0,677.2,1113.2
17/03/2018,0,1263,,1029,,1146.0,781,1216.2
18/03/2018,0,1321,,1062,,1191.5,850.8,1269.2
19/03/2018,0,1351,,1067,,1209.0,891,1294.2
20/03/2018,0.2,1362,,1061,,1211.5,901,1301.8
21/03/2018,0,1323,,1012,,1167.5,897.6,1260.8
22/03/2018,1.7,1322,,1022,,1172.0,890.8,1262
23/03/2018,0,1362,,1056,,1209.0,904,1300.8
24/03/2018,0,1404,,1084,,1244.0,924.8,1340
25/03/2018,0,1431,,1093,,1262.0,937.8,1363.4
26/03/2018,0.1,1423,,1078,,1250.5,934,1354
27/03/2018,1,1379,,1012,,1195.5,916,1305.6
28/03/2018,11.6,1208,,946,,1077.0,772.4,1155.6
29/03/2018,0,1229,,991,,1110.0,784.6,1181.4
30/03/2018,2.3,1226,,1024,,1125.0,812.8,1185.6
31/03/2018,2.6,1283,,1022,,1152.5,834,1230.8
01/04/2018,0.1,1307,,1036,,1171.5,840.8,1252.8
02/04/2018,1.4,1313,,1035,,1174.0,854.2,1257.4
03/04/2018,0,1349,,1064,,1206.5,866.4,1292
04/04/2018,4.4,1309,,1053,,1181.0,863.4,1257.8
05/04/2018,0.7,1346,,1089,,1217.5,851.4,1294.6
06/04/2018,0,1382,,1104,,1243.0,860.8,1326.4
07/04/2018,0,1416,,1114,,1265.0,876.4,1355.6
08/04/2018,0,1438,,1120,,1279.0,888,1374.4
09/04/2018,0,1462,,1133,,1297.5,901,1396.2
10/04/2018,0.4,1488,,1148,,1318.0,912.8,1420
11/04/2018,0,1491,,1146,,1318.5,919.6,1422
12/04/2018,0.2,1519,,1162,,1340.5,941.2,1447.6
13/04/2018,0,1540,,1170,,1355.0,945.2,1466
14/04/2018,0,1508,,1116,,1312.0,920,1429.6
15/04/2018,3.8,1520,,1158,,1339.0,942.8,1447.6
16/04/2018,0,1555,,1182,,1368.5,946.8,1480.4
17/04/2018,0,1571,,1186,,1378.5,954,1494
18/04/2018,0,1575,,1184,,1379.5,951.2,1496.8
19/04/2018,0,1583,,1190,,1386.5,959.6,1504.4
20/04/2018,0,1598,,1198,,1398.0,963.6,1518
21/04/2018,0,1597,,1182,,1389.5,956.4,1514
22/04/2018,6.3,1611,,1171,,1391.0,966.2,1523
23/04/2018,0,1616,,1197,,1406.5,961.8,1532.2
24/04/2018,0.1,1621,,1195,,1408.0,970.2,1535.8
25/04/2018,0.9,1617,,1132,,1374.5,958.4,1520
26/04/2018,7.4,1607,,1159,,1383.0,950.2,1517.4
27/04/2018,0,1626,,1198,,1412.0,962.8,1540.4
28/04/2018,0,1626,,1185,,1405.5,957,1537.8
29/04/2018,3.2,1567,,1017,,1292.0,895.4,1457
30/04/2018,12.8,1526,,1036,,1281.0,864.8,1428
01/05/2018,4.4,1511,,1116,,1313.5,845.6,1432
02/05/2018,0,1550,,1176,,1363.0,874.4,1475.2
03/05/2018,0,1578,,1204,,1391.0,879.2,1503.2
04/05/2018,0,1602,,1224,,1413.0,888.8,1526.4
05/05/2018,0,1623,,1242,,1432.5,902.8,1546.8
06/05/2018,0,1638,,1253,,1445.5,919.4,1561
07/05/2018,0,1650,,1265,,1457.5,933,1573
08/05/2018,0,1669,,1284,,1476.5,958.4,1592
09/05/2018,0,1692,,1295,,1493.5,994.2,1612.6
10/05/2018,0.1,1706,,1303,,1504.5,997.4,1625.4
11/05/2018,0,1712,,1323,,1517.5,1012.6,1634.2
12/05/2018,0,1709,,1319,,1514.0,1019,1631
13/05/2018,12.7,1676,,1248,,1462.0,944,1590.4
14/05/2018,0.1,1695,,1330,,1512.5,934.8,1622
15/05/2018,0,1713,,1367,,1540.0,957.4,1643.8
16/05/2018,0.2,1728,,1384,,1556.0,972.8,1659.2
17/05/2018,0,1742,,1401,,1571.5,994.6,1673.8
18/05/2018,0,1761,,1416,,1588.5,1010.4,1692
19/05/2018,0,1773,,1435,,1604.0,1030.2,1705.4
20/05/2018,0,1784,,1460,,1622.0,1048.8,1719.2
21/05/2018,0,1801,,1472,,1636.5,1069.6,1735.2
22/05/2018,2.1,1821,,1494,,1657.5,1088.4,1755.6
23/05/2018,0.6,1830,,1514,,1672.0,1095.6,1766.8
24/05/2018,0,1840,,1527,,1683.5,1113.4,1777.4
25/05/2018,0.1,1858,,1554,,1706.0,1135.6,1797.2
26/05/2018,0,1863,,1575,,1719.0,1153.4,1805.4
27/05/2018,0,1875,,1595,,1735.0,1169.4,1819
28/05/2018,0,1834,,1612,,1723.0,1171.2,1789.6
29/05/2018,2.8,1668,,1620,,1644.0,1168.8,1658.4
30/05/2018,0,1691,,1644,,1667.5,1182.4,1681.6
31/05/2018,0,1697,,1630,,1663.5,1186.8,1683.6
01/06/2018,5.4,1689,,1613,,1651.0,1189.8,1673.8
02/06/2018,1,1699,,1638,,1668.5,1188.4,1686.8
03/06/2018,0,1710,,1654,,1682.0,1194,1698.8
04/06/2018,0,1727,,1665,,1696.0,1204.2,1714.6
05/06/2018,0,1751,,1692,,1721.5,1216.8,1739.2
06/06/2018,0,1775,,1717,,1746.0,1237,1763.4
07/06/2018,0,1741,,1698,,1719.5,1238,1732.4
08/06/2018,11.8,1664,,1695,,1679.5,1210.4,1688.8
09/06/2018,0,1675,,1731,,1703.0,1210.2,1719.8
10/06/2018,0,1695,,1750,,1722.5,1215.8,1739
11/06/2018,0,1718,,1761,,1739.5,1234,1752.4
12/06/2018,0,1740,,1769,,1754.5,1251.2,1763.2
13/06/2018,0,1756,,1777,,1766.5,1249.6,1772.8
14/06/2018,1.5,1776,,1786,,1781.0,1262.4,1784
15/06/2018,0,1793,,1802,,1797.5,1272.2,1800.2
16/06/2018,0,1814,,1815,,1814.5,1290,1814.8
17/06/2018,0.1,1828,,1821,,1824.5,1298.6,1826.6
18/06/2018,0.5,1842,,1825,,1833.5,1307.4,1838.6
19/06/2018,0,1843,,1834,,1838.5,1313.2,1841.2
20/06/2018,0,1858,,1848,,1853.0,1336,1856
21/06/2018,2.7,1870,,1851,,1860.5,1342.2,1866.2
22/06/2018,4.7,1878,,1859,,1868.5,1339,1874.2
23/06/2018,0,1886,,1866,,1876.0,1346.8,1882
24/06/2018,0.5,1896,,1870,,1883.0,1354.8,1890.8
25/06/2018,0,1913,,1888,,1900.5,1361.6,1908
26/06/2018,0,1930,,1903,,1916.5,1372.6,1924.6
27/06/2018,0,1947,,1921,,1934.0,1381,1941.8
28/06/2018,0,1960,,1936,,1948.0,1395.2,1955.2
29/06/2018,0,1981,,1956,,1968.5,1407.2,1976
30/06/2018,0,1995,,1974,,1984.5,1419.6,1990.8
01/07/2018,0,2014,,1988,,2001.0,1436,2008.8
02/07/2018,0,2029,,1998,,2013.5,1442.8,2022.8
03/07/2018,0,2046,,2011,,2028.5,1453.4,2039
04/07/2018,0,2060,,2024,,2042.0,1468,2052.8
05/07/2018,0,2072,,2034,,2053.0,1476.4,2064.4
06/07/2018,0,2094,,2046,,2070.0,1486,2084.4
07/07/2018,0,2107,,2055,,2081.0,1492.6,2096.6
08/07/2018,0,2113,,2059,,2086.0,1498.2,2102.2
09/07/2018,0.7,2110,,2057,,2083.5,1498.6,2099.4
10/07/2018,0.9,2133,,2070,,2101.5,1500.4,2120.4
11/07/2018,1.4,2141,,2075,,2108.0,1402.2,2127.8
12/07/2018,0,2157,,2091,,2124.0,1350.2,2143.8
13/07/2018,0,2168,,2102,,2135.0,1396.4,2154.8
14/07/2018,0,2179,,2111,,2145.0,1412.6,2165.4
15/07/2018,0,2188,,2123,,2155.5,1438.2,2175
16/07/2018,0,2205,,2134,,2169.5,1467.6,2190.8
17/07/2018,0,2219,,2144,,2181.5,1486.4,2204
18/07/2018,0,2231,,2154,,2192.5,1502,2215.6
19/07/2018,0,2243,,2161,,2202.0,1513,2226.6
20/07/2018,0,2255,,2171,,2213.0,1528.6,2238.2
21/07/2018,2,2264,,2178,,2221.0,1543.6,2246.8
22/07/2018,0,2278,,2184,,2231.0,1548,2259.2
23/07/2018,0,2287,,2192,,2239.5,1560.8,2268
24/07/2018,0,2305,,2203,,2254.0,1575.8,2284.6
25/07/2018,0.1,2316,,2209,,2262.5,1582.6,2294.6
26/07/2018,0,2329,,2216,,2272.5,1584.8,2306.4
27/07/2018,0,2338,,2226,,2282.0,1610.8,2315.6
28/07/2018,0.6,2343,,2229,,2286.0,1608.2,2320.2
29/07/2018,0,2354,,2237,,2295.5,1617.8,2330.6
30/07/2018,0,2361,,2242,,2301.5,1635.6,2337.2
31/07/2018,0,2372,,2249,,2310.5,1626.6,2347.4
01/08/2018,0,2379,,2256,,2317.5,1601.6,2354.4
02/08/2018,0,2384,,2260,,2322.0,1613.6,2359.2
03/08/2018,0,2397,,2267,,2332.0,1631.8,2371
04/08/2018,0,2401,,2273,,2337.0,1636.2,2375.4
05/08/2018,0,2404,,2279,,2341.5,1640.6,2379
06/08/2018,0,2412,,2287,,2349.5,1651.8,2387
07/08/2018,0,2421,,2297,,2359.0,1671.4,2396.2
08/08/2018,0.7,2412,,2300,,2356.0,1668,2389.6
09/08/2018,7.6,2420,,2303,,2361.5,1683.8,2396.6
10/08/2018,1.1,2420,,2306,,2363.0,1686.8,2397.2
11/08/2018,1.9,2423,,2309,,2366.0,1681,2400.2
12/08/2018,0,2422,,2316,,2369.0,1695.2,2400.8
13/08/2018,2.2,2427,,2321,,2374.0,1709.8,2405.8
14/08/2018,2.6,2432,,2324,,2378.0,1704.8,2410.4
15/08/2018,0,2433,,2327,,2380.0,1707.8,2411.8
16/08/2018,0,2431,,2335,,2383.0,1715,2411.8
17/08/2018,3.7,2436,,2335,,2385.5,1683.8,2415.8
18/08/2018,0,2435,,2338,,2386.5,1672.4,2415.6
19/08/2018,0,2439,,2345,,2392.0,1685.8,2420.2
20/08/2018,0.3,2444,,2348,,2396.0,1687.2,2424.8
21/08/2018,0,2444,1955,2351,,2250.0,1660.3,2416.1
22/08/2018,0,2445,1950,2354,,2249.7,1661.6,2417.7
23/08/2018,9,2442,1950,2358,,2250.0,1667.9,2416.8
24/08/2018,0,2442,,2362,,2402.0,1718.8,2426
25/08/2018,19.4,2443,,2359,,2401.0,1707.8,2426.2
26/08/2018,0.8,2448,,2364,,2406.0,1718.4,2431.2
27/08/2018,1,2453,1921,2365,,2246.3,1663.4,2426.6
28/08/2018,0,2452,1925,2365,,2247.3,1668.1,2425.9
29/08/2018,11.7,2452,1927,2368,,2249.0,1677.8,2426.8
30/08/2018,0.1,2458,1921,2368,,2249.0,1671.1,2431
31/08/2018,0,2462,1923,2366,,2250.3,1671.7,2433.2
01/09/2018,0,2461,1926,2371,,2252.7,1669.1,2434
02/09/2018,0,2461,1930,2371,,2254.0,1674.5,2434
03/09/2018,0.4,2465,1929,2375,,2256.3,1678.4,2438
04/09/2018,0.4,2470,1932,2381,,2261.0,1678.6,2443.3
05/09/2018,0,2465,1934,2381,,2260.0,1682.7,2439.8
06/09/2018,18.2,2437,1883,2379,,2233.0,1672.3,2419.6
07/09/2018,6.8,2444,1855,2380,,2226.3,1662.5,2424.8
08/09/2018,0,2453,1840,2384,,2225.7,1656.6,2432.3
09/09/2018,0,2463,1832,2389,,2228.0,1658.4,2440.8
10/09/2018,0,2463,1822,2389,,2224.7,1653.3,2440.8
11/09/2018,0,2467,1816,2394,,2225.7,1655.7,2445.1
12/09/2018,1.6,2464,1809,2390,,2221.0,1652.2,2441.8
13/09/2018,0,2469,1803,2396,,2222.7,1651.1,2447.1
14/09/2018,0,2476,1800,2403,,2226.3,1655.8,2454.1
15/09/2018,0.3,2473,1793,2404,,2223.3,1645.3,2452.3
16/09/2018,0,2477,1794,2410,,2227.0,1647,2456.9
17/09/2018,0,2480,1801,2415,,2232.0,1656.1,2460.5
18/09/2018,0,2484,1808,2421,,2237.7,1660.3,2465.1
19/09/2018,0,2484,1809,2422,,2238.3,1655,2465.4
20/09/2018,0,2484,1812,2427,,2241.0,1668.5,2466.9
21/09/2018,5.7,2485,1813,2435,,2244.3,1668.8,2470
22/09/2018,3.7,2471,1806,2435,,2237.3,1672.3,2460.2
23/09/2018,12.7,2464,1806,2419,,2229.7,1676.5,2450.5
24/09/2018,0.7,2469,1799,2418,,2228.7,1661.8,2453.7
25/09/2018,0,2466,1796,2418,,2226.7,1659.5,2451.6
26/09/2018,0,2470,1800,2424,,2231.3,1656.5,2456.2
27/09/2018,0,2487,1808,2438,,2244.3,1672.2,2472.3
28/09/2018,0,2482,1803,2433,,2239.3,1656.7,2467.3
29/09/2018,0,2474,1802,2436,,2237.3,1657.8,2462.6
30/09/2018,0,2477,1811,2441,,2243.0,1671.7,2466.2
01/10/2018,3.5,2464,1801,2434,,2233.0,1658.9,2455
02/10/2018,1.3,2476,1808,2438,,2240.7,1666.6,2464.6
03/10/2018,0,2480,1803,2443,,2242.0,1656,2468.9
04/10/2018,0.3,2475,1803,2444,,2240.7,1650.4,2465.7
05/10/2018,0,2476,1812,2449,,2245.7,1660.8,2467.9
06/10/2018,0.4,2495,1822,2460,,2259.0,1672.2,2484.5
07/10/2018,0,2490,1819,2457,,2255.3,1662.9,2480.1
08/10/2018,0,2488,1819,2460,,2255.7,1661.5,2479.6
09/10/2018,0,2488,1822,2462,,2257.3,1658.2,2480.2
10/10/2018,0,2493,1822,2465,,2260.0,1662.4,2484.6
11/10/2018,0,2500,1832,2471,,2267.7,1667.5,2491.3
12/10/2018,0,2497,1839,2471,,2269.0,1663.3,2489.2
13/10/2018,0,2498,1846,2477,,2273.7,1668.9,2491.7
14/10/2018,0,2504,1860,2486,,2283.3,1683.6,2498.6
15/10/2018,0,2505,1865,2487,,2285.7,1685.8,2499.6
16/10/2018,0,2506,1870,2491,,2289.0,1692.2,2501.5
17/10/2018,0,2507,1867,2494,,2289.3,1694.1,2503.1
18/10/2018,0.1,2508,1864,2494,,2288.7,1693.2,2503.8
19/10/2018,0,2507,1867,2496,,2290.0,1696.9,2503.7
20/10/2018,0,2502,1862,2495,,2286.3,1691.9,2499.9
21/10/2018,0,2509,1874,2501,,2294.7,1704.6,2506.6
22/10/2018,0.5,2489,1874,2491,,2284.7,1698.3,2490.4
23/10/2018,0.2,2495,1873,2493,,2287.0,1704.3,2494.4
24/10/2018,0.5,2491,1864,2488,,2281.0,1693.2,2490.1
25/10/2018,1,2476,1859,2483,,2272.7,1687.5,2480.9
26/10/2018,2.3,2492,1863,2489,,2281.3,1700.6,2491.1
27/10/2018,0,2500,1862,2499,,2287.0,1694,2499.7
28/10/2018,0,2481,1860,2490,,2277.0,1681.5,2487.3
29/10/2018,0,2455,1850,2487,,2264.0,1688.3,2477.4
30/10/2018,16.7,2461,1852,2482,,2265.0,1674.9,2475.7
31/10/2018,0,2454,1851,2479,,2261.3,1662,2471.5
01/11/2018,3.3,2463,1862,2479,,2268.0,1673,2474.2
02/11/2018,0.1,2458,1854,2467,,2259.7,1651.7,2464.3
03/11/2018,0,2448,1845,2461,,2251.3,1642.7,2457.1
04/11/2018,0,2443,1842,2454,,2246.3,1643.2,2450.7
05/11/2018,0,2443,1836,2446,,2241.7,1637.2,2445.1
06/11/2018,0,2447,1832,2448,,2242.3,1633.2,2447.7
07/11/2018,0.2,2454,1840,2446,,2246.7,1636.3,2451.6
08/11/2018,0,2444,1827,2436,,2235.7,1619.8,2441.6
09/11/2018,0.1,2434,1818,2430,,2227.3,1616.4,2432.8
10/11/2018,4.4,2429,1816,2425,,2223.3,1619.3,2427.8
11/11/2018,7,2418,1815,2415,,2216.0,1617.6,2417.1
12/11/2018,2.8,2416,1810,2406,,2210.7,1612.6,2413
13/11/2018,0.1,2412,1800,2395,,2202.3,1599.1,2406.9
14/11/2018,0,2410,1791,2389,,2196.7,1595,2403.7
15/11/2018,0,2412,1784,2383,,2193.0,1590.8,2403.3
16/11/2018,0,2413,1777,2378,,2189.3,1583.1,2402.5
17/11/2018,0,2405,1773,2369,,2182.3,1574.2,2394.2
18/11/2018,0,2395,1767,2365,,2175.7,1564.7,2386
19/11/2018,0.1,2394,1752,2365,,2170.3,1556,2385.3
20/11/2018,1.1,2401,1752,2364,,2172.3,1563,2389.9
21/11/2018,0,2396,1748,2354,,2166.0,1555.5,2383.4
22/11/2018,0,2390,1742,2348,,2160.0,1546,2377.4
23/11/2018,0,2386,1741,2344,,2157.0,1547.8,2373.4
24/11/2018,1.7,2384,1737,2339,,2153.3,1545.9,2370.5
25/11/2018,0,2389,1732,2339,,2153.3,1545.8,2374
26/11/2018,0,2392,1726,2333,,2150.3,1539.1,2374.3
27/11/2018,0,2385,1711,2327,,2141.0,1524.1,2367.6
28/11/2018,0.3,2372,1711,2321,,2134.7,1523.4,2356.7
29/11/2018,3.9,2371,1715,2321,,2135.7,1533.7,2356
30/11/2018,0,2365,1706,2314,,2128.3,1519.1,2349.7
01/12/2018,1.3,2352,1704,2309,,2121.7,1521.3,2339.1
02/12/2018,6.1,2342,1708,2306,,2118.7,1526,2331.2
03/12/2018,9.1,2357,1711,2311,,2126.3,1533.9,2343.2
04/12/2018,0,2340,1682,2297,,2106.3,1498.6,2327.1
05/12/2018,0.6,2326,1682,2292,,2100.0,1506.3,2315.8
06/12/2018,0.7,2303,1668,2279,,2083.3,1489.5,2295.8
07/12/2018,8.5,2281,1653,2271,,2068.3,1464.7,2278
08/12/2018,13.9,2256,1646,2271,,2057.7,1422.7,2266.5
09/12/2018,10.4,2211,1606,2252,,2023.0,1360.3,2239.7
10/12/2018,1.9,2179,1563,2238,,1993.3,1332,2220.3
11/12/2018,0.6,2160,1519,2227,,1968.7,1305.5,2206.9
12/12/2018,0.1,2139,1486,2214,,1946.3,1281.6,2191.5
13/12/2018,0,2120,1469,2201,,1930.0,1274.4,2176.7
14/12/2018,0,2093,1438,2184,,1905.0,1244.1,2156.7
15/12/2018,0,2073,1423,2175,,1890.3,1237.5,2144.4
16/12/2018,0.6,2060,1419,2165,,1881.3,1240.5,2133.5
17/12/2018,3.1,2037,1394,2150,,1860.3,1207.1,2116.1
18/12/2018,0,2021,1379,2145,,1848.3,1199.1,2107.8
19/12/2018,0.2,2006,1365,2133,,1834.7,1192.1,2094.9
20/12/2018,2,1964,1342,2120,,1808.7,1109.6,2073.2
21/12/2018,12.1,1846,1278,2115,,1746.3,967.9,2034.3
22/12/2018,14.9,1715,1180,2095,,1663.3,876.2,1981
23/12/2018,11.7,1495,1070,2072,,1545.7,763.4,1898.9
24/12/2018,0.1,1476,1025,2004,,1501.7,811.5,1845.6000000000001
25/12/2018,0,1487,1022,1894,,1467.7,833,1771.9
26/12/2018,0.2,1497,1027,1779,,1434.3,845,1694.4
27/12/2018,0,1526,1060,1693,,1426.3,874.5,1642.9
28/12/2018,0,1524,1071,1631,,1408.7,872.2,1598.9
29/12/2018,1.3,1537,1077,1596,,1403.3,879.6,1578.3
30/12/2018,0.7,1534,1077,1563,,1391.3,874,1554.3
31/12/2018,0.1,1517,1083,1532,,1377.3,878.6,1527.5
01/01/2019,0.8,1549,1110,1521,,1393.3,905.6,1540.6
02/01/2019,0,1559,1122,1505,,1395.3,910.6,1542.8
03/01/2019,0.2,1548,1127,1488,,1387.7,907.9,1530
04/01/2019,0.2,1530,1107,1474,,1370.3,897.7,1513.2
05/01/2019,2,1516,1043,1460,,1339.7,859.6,1499.2
06/01/2019,1.7,1479,1016,1425,,1306.7,829.8,1462.8
07/01/2019,4.7,1399,975,1391,,1255.0,732.8,1396.6
08/01/2019,3.2,1368,958,1358,,1228.0,736.8,1365
09/01/2019,0.1,1389,978,1338,,1235.0,793.2,1373.7
10/01/2019,1.7,1354,946,1311,,1203.7,769.6,1341.1
11/01/2019,1.4,1308,909,1279,,1165.3,729.1,1299.3
12/01/2019,6.2,1149,856,1239,,1081.3,592.1,1212
13/01/2019,8.6,1086,841,1208,,1045.0,608.6,1171.4
14/01/2019,3.2,1145,857,1202,,1068.0,685.5,1184.9
15/01/2019,0,1192,871,1220,,1094.3,717.7,1211.6
16/01/2019,1.2,1145,860,1219,,1074.7,678,1196.8
17/01/2019,6,1162,833,1197,,1064.0,695.1,1186.5
18/01/2019,0,1227,868,1225,,1106.7,734.3,1226.4
19/01/2019,0,1293,934,1277,,1168.0,791.9,1288.2
20/01/2019,0,1333,982,1308,,1207.7,816.1,1325.5
21/01/2019,0,1339,984,1308,,1210.3,805.5,1329.7
22/01/2019,0.7,1375,1033,1335,,1247.7,839.1,1363
23/01/2019,0,1407,1075,1359,,1280.3,860.8,1392.6
24/01/2019,0,1394,1085,1350,,1276.3,858.2,1380.8
25/01/2019,1.9,1261,1005,1235,,1167.0,750.9,1253.2
26/01/2019,1.8,1158,931,1169,,1086.0,693.7,1165.7
27/01/2019,2.7,1143,905,1163,,1070.3,715.3,1157
28/01/2019,3.3,1172,860,1153,,1061.7,711.6,1166.3
29/01/2019,0.1,1217,876,1184,,1092.3,745.1,1207.1
30/01/2019,1.9,1254,907,1208,,1123.0,772.6,1240.2
31/01/2019,0.1,1257,904,1208,,1123.0,770.3,1242.3
01/02/2019,0.4,1246,929,1209,,1128.0,771.5,1234.9
02/02/2019,7.6,1198,908,1156,,1087.3,733.7,1185.4
03/02/2019,0,1249,894,1146,,1096.3,752.6,1218.1
04/02/2019,0.6,1272,917,1161,,1116.7,784.7,1238.7
05/02/2019,0.1,1269,912,1170,,1117.0,823.8,1239.3
06/02/2019,5.1,1078,814,1094,,995.3,657.9,1089.2
07/02/2019,3.4,1112,809,1091,,1004.0,727.8,1105.7
08/02/2019,3.2,1100,813,1095,,1002.7,733.9,1098.5
09/02/2019,2.3,1015,755,1056,,942.0,599.6,1043.7
10/02/2019,20.3,954,714,1000,,889.3,559.3,986.2
11/02/2019,0.4,1046,755,1048,,949.7,678.7,1047.4
12/02/2019,0,1108,799,1094,,1000.3,738.1,1103.8
13/02/2019,0,1158,838,1131,,1042.3,779.9,1149.9
14/02/2019,0,1191,868,1154,,1071.0,805.7,1179.9
15/02/2019,0,1221,904,1175,,1100.0,833.3,1207.2
16/02/2019,0,1247,925,1202,,1124.7,846.6,1233.5
17/02/2019,0,1269,950,1220,,1146.3,862.5,1254.3
18/02/2019,0,1293,988,1240,,1173.7,890.7,1277.1
19/02/2019,0.1,1314,1013,1260,,1195.7,905.9,1297.8
20/02/2019,0,1335,1037,1273,,1215.0,924.3,1316.4
21/02/2019,0.5,1347,1061,1277,,1228.3,932.9,1326
22/02/2019,0.8,1350,1056,1276,,1227.3,924.4,1327.8
23/02/2019,0,1368,1073,1287,,1242.7,940.7,1343.7
24/02/2019,0,1382,1086,1295,,1254.3,947.4,1355.9
25/02/2019,0,1389,1091,1295,,1258.3,949.6,1360.8
26/02/2019,0,1378,1086,1284,,1249.3,941.8,1349.8
27/02/2019,0,1384,1093,1282,,1253.0,946,1353.4
28/02/2019,0.2,1407,1122,1296,,1275.0,963.1,1373.7
01/03/2019,0.1,1405,1118,1292,,1271.7,949.3,1371.1
02/03/2019,0.4,1359,1092,1250,,1233.7,923.3,1326.3
03/03/2019,3.9,1282,1068,1203,,1184.3,893.7,1258.3
04/03/2019,7.4,1272,1097,1240,,1203.0,887.7,1262.4
05/03/2019,0.5,1253,1054,1217,,1174.7,846.1,1242.2
06/03/2019,1.5,1241,1052,1203,,1165.3,857.4,1229.6
07/03/2019,3.6,1219,1067,1218,,1168.0,860.5,1218.7
08/03/2019,2.4,1124,997,1160,,1093.7,760.4,1149.2
09/03/2019,10.9,985,903,1079,,989.0,590.1,1050.8
10/03/2019,14.4,909,737,987,,877.7,521.4,963.6
11/03/2019,4,922,665,999,,862.0,541.1,975.9
12/03/2019,2,936,716,1025,,892.3,570.4,998.3000000000001
13/03/2019,7.8,858,675,966,,833.0,481.1,933.6
14/03/2019,9.2,881,651,953,,828.3,473.9,931.4
15/03/2019,6.3,876,601,921,,799.3,446.3,907.5
16/03/2019,4.8,901,653,978,,844.0,520,954.9
17/03/2019,2.9,968,729,1054,,917.0,613.5,1028.2
18/03/2019,1.3,1052,784,1105,,980.3,679.7,1089.1
19/03/2019,0,1102,829,1129,,1020.0,720.5,1120.9
20/03/2019,0.1,1141,858,1144,,1047.7,746.7,1143.1
21/03/2019,0,1175,878,1153,,1068.7,758.3,1168.4
22/03/2019,0,1222,920,1177,,1106.3,789.8,1208.5
23/03/2019,0,1242,939,1181,,1120.7,798.3,1223.7
24/03/2019,0,1227,957,1145,,1109.7,798.8,1202.4
25/03/2019,2.4,1267,965,1157,,1129.7,804.7,1234
26/03/2019,0.2,1305,983,1184,,1157.3,820.6,1268.7
27/03/2019,0,1328,999,1200,,1175.7,828.2,1289.6
28/03/2019,0,1337,1002,1202,,1180.3,827,1296.5
29/03/2019,0,1357,1009,1214,,1193.3,836.8,1314.1
30/03/2019,0,1403,1041,1248,,1230.7,871.6,1356.5
31/03/2019,0,1410,1040,1257,,1235.7,870.6,1364.1000000000001
01/04/2019,0,1403,1031,1246,,1226.7,865.8,1355.9
02/04/2019,0.7,1423,1060,1248,,1243.7,875.9,1370.5
03/04/2019,0.7,1442,1084,1255,,1260.3,862.8,1385.9
04/04/2019,0.4,1456,1103,1264,,1274.3,860.8,1398.4
05/04/2019,0,1461,1107,1268,,1278.7,856.4,1403.1000000000001
06/04/2019,0,1482,1118,1285,,1295.0,871.6,1422.9
07/04/2019,0,1507,1135,1324,,1322.0,890.7,1452.1000000000001
